Gene,chr,start,end
Gene_4388,chr03,3501555,3501913
Gene_4389,chr03,3502664,3505110
Gene_4390,chr03,3506553,3508109
Gene_4391,chr03,3509692,3512125
Gene_4392,chr03,3512911,3514952
Gene_4393,chr03,3515345,3516936
Gene_4394,chr03,3517366,3518405
Gene_4395,chr03,3524813,3528978
Gene_4396,chr03,3529582,3529963
Gene_4397,chr03,3530591,3532368
Gene_4398,chr03,3533303,3534962
Gene_4399,chr03,3535947,3537491
Gene_4400,chr03,3537810,3540148
Gene_4401,chr03,3540469,3542012
Gene_4402,chr03,3543484,3544374
Gene_4403,chr03,3545650,3547543
Gene_4404,chr03,3547911,3548281
Gene_4405,chr03,3549218,3550359
Gene_4406,chr03,3552377,3555076
Gene_4407,chr03,3555958,3556480
Gene_4408,chr03,3556951,3557963
Gene_4409,chr03,3558812,3560174
Gene_4410,chr03,3562878,3564407
Gene_4411,chr03,3567613,3568231
Gene_4412,chr03,3569075,3570479
Gene_4413,chr03,3572254,3573577
Gene_4414,chr03,3574449,3575738
Gene_4415,chr03,3576669,3577018
Gene_4416,chr03,3577698,3579074
Gene_4417,chr03,3579553,3580480
Gene_4418,chr03,3580714,3582442
Gene_4419,chr03,3583442,3584485
Gene_4420,chr03,3589246,3591893
Gene_4421,chr03,3593508,3597206
Gene_4422,chr03,3599660,3600965
Gene_4423,chr03,3601877,3602647
Gene_4424,chr03,3603714,3604125
Gene_4425,chr03,3606735,3607626
Gene_4426,chr03,3607955,3611319
Gene_4427,chr03,3612874,3613943
Gene_4428,chr03,3614018,3614982
Gene_4429,chr03,3616733,3621273
Gene_4430,chr03,3622297,3624783
Gene_4431,chr03,3631261,3633153
Gene_4432,chr03,3634520,3636254
Gene_4433,chr03,3638198,3639406
Gene_4434,chr03,3640111,3641772
Gene_4435,chr03,3642056,3646067
Gene_4436,chr03,3646289,3647063
Gene_4437,chr03,3647771,3649001
Gene_4438,chr03,3649275,3649630
Gene_4439,chr03,3650041,3651248
Gene_4440,chr03,3653454,3655030
Gene_4441,chr03,3655770,3657803
Gene_4442,chr03,3658203,3660389
Gene_4443,chr03,3660846,3662427
Gene_4444,chr03,3663038,3664497
Gene_4445,chr03,3664511,3665424
Gene_4446,chr03,3665833,3666939
Gene_4447,chr03,3667320,3682942
Gene_4448,chr03,3683467,3685656
Gene_4449,chr03,3686099,3687128
Gene_4450,chr03,3687608,3693164
Gene_4451,chr03,3697301,3701441
Gene_4452,chr03,3702311,3702740
Gene_4453,chr03,3704598,3706233
Gene_4454,chr03,3709452,3711280
Gene_4455,chr03,3712772,3715648
Gene_4456,chr03,3716038,3719463
Gene_4457,chr03,3719965,3721025
Gene_4458,chr03,3721473,3725399
Gene_4459,chr03,3726739,3728109
Gene_4460,chr03,3728554,3729532
Gene_4461,chr03,3730101,3732918
Gene_4462,chr03,3733402,3734370
Gene_4463,chr03,3736193,3738702
Gene_4464,chr03,3740228,3741699
Gene_4465,chr03,3742218,3744093
Gene_4466,chr03,3744602,3745984
Gene_4467,chr03,3746369,3750034
Gene_4468,chr03,3750730,3754132
Gene_4469,chr03,3754559,3755988
Gene_4470,chr03,3757081,3763349
Gene_4471,chr03,3765287,3768859
Gene_4472,chr03,3769013,3770891
Gene_4473,chr03,3771347,3773097
Gene_4474,chr03,3773366,3775221
Gene_4475,chr03,3776496,3780679
Gene_4476,chr03,3783303,3784757
Gene_4477,chr03,3785293,3786965
Gene_4478,chr03,3794496,3795983
Gene_4479,chr03,3812152,3812978
Gene_4480,chr03,3814015,3816241
Gene_4481,chr03,3817154,3818058
Gene_4482,chr03,3820363,3821293
Gene_4483,chr03,3821452,3822283
Gene_4484,chr03,3822960,3824637
Gene_4485,chr03,3825323,3826608
Gene_4486,chr03,3826817,3827948
Gene_4487,chr03,3829058,3829367
Gene_4488,chr03,3829599,3830361
Gene_4489,chr03,3830710,3833199
Gene_4490,chr03,3833563,3835245
Gene_4491,chr03,3835608,3836160
Gene_4492,chr03,3836440,3837045
Gene_4493,chr03,3842263,3843730
Gene_4494,chr03,3844773,3845980
Gene_4495,chr03,3856254,3856614
Gene_4496,chr03,3857321,3857393
Gene_4497,chr03,3857956,3862225
Gene_4498,chr03,3864666,3868460
Gene_4499,chr03,3869858,3872202
Gene_4500,chr03,3873115,3874426
Gene_4501,chr03,3875421,3876500
Gene_4502,chr03,3877580,3878943
Gene_4503,chr03,3880799,3881261
Gene_4504,chr03,3882338,3883762
Gene_4505,chr03,3885677,3888048
Gene_4506,chr03,3888724,3892026
Gene_4507,chr03,3894131,3896748
Gene_4508,chr03,3902333,3905282
Gene_4509,chr03,3906311,3907196
Gene_4510,chr03,3909757,3909829
Gene_4511,chr03,3927932,3929483
Gene_4512,chr03,3930239,3933174
Gene_4513,chr03,3933715,3934650
Gene_4514,chr03,3935196,3936392
Gene_4515,chr03,3936508,3937758
Gene_4516,chr03,3937979,3938697
Gene_4517,chr03,3939972,3942735
Gene_4518,chr03,3943305,3945012
Gene_4519,chr03,3945605,3945905
Gene_4520,chr03,3946528,3949415
Gene_4521,chr03,3950667,3951722
Gene_4522,chr03,3952016,3952568
Gene_4523,chr03,3952964,3955445
Gene_4524,chr03,3958174,3961050
Gene_4525,chr03,3961798,3964147
Gene_4526,chr03,3965361,3967378
Gene_4527,chr03,3967590,3968662
Gene_4528,chr03,3969058,3969852
Gene_4529,chr03,3970701,3972365
Gene_4530,chr03,3973378,3974960
Gene_4531,chr03,3977209,3977792
Gene_4532,chr03,3985790,3989413
Gene_4533,chr03,3990171,3991897
Gene_4534,chr03,3993709,3994302
Gene_4535,chr03,3994594,3997170
Gene_4536,chr03,3997327,4002650
Gene_4537,chr03,4004100,4005985
Gene_4538,chr03,4007945,4010061
Gene_4539,chr03,4010560,4012413
Gene_4540,chr03,4012991,4014037
Gene_4541,chr03,4015527,4019894
Gene_4542,chr03,4020910,4023408
Gene_4543,chr03,4026976,4027643
Gene_4544,chr03,4030743,4033043
Gene_4545,chr03,4033600,4034717
Gene_4546,chr03,4035158,4036260
Gene_4547,chr03,4038325,4040743
Gene_4548,chr03,4042020,4046459
Gene_4549,chr03,4047583,4048665
Gene_4550,chr03,4049256,4050152
Gene_4551,chr03,4050784,4051905
Gene_4552,chr03,4052976,4053790
Gene_4553,chr03,4061224,4062483
Gene_4554,chr03,4062916,4064044
Gene_4555,chr03,4064138,4064966
Gene_4556,chr03,4065481,4067376
Gene_4557,chr03,4068380,4070001
Gene_4558,chr03,4071660,4073219
Gene_4559,chr03,4075184,4077395
Gene_4560,chr03,4079475,4080049
Gene_4561,chr03,4081529,4083358
Gene_4562,chr03,4083921,4086309
Gene_4563,chr03,4086915,4088478
Gene_4564,chr03,4089229,4090047
Gene_4565,chr03,4103590,4105149
Gene_4566,chr03,4105646,4107656
Gene_4567,chr03,4108275,4108946
Gene_4568,chr03,4109692,4110333
Gene_4569,chr03,4110665,4111327
Gene_4570,chr03,4112177,4114870
Gene_4571,chr03,4121729,4122674
Gene_4572,chr03,4128720,4129239
Gene_4573,chr03,4130565,4132632
Gene_4574,chr03,4133080,4134763
Gene_4575,chr03,4135840,4137385
Gene_4576,chr03,4138676,4140387
Gene_4577,chr03,4143244,4144948
Gene_4578,chr03,4145385,4146834
Gene_4579,chr03,4147587,4149782
Gene_4580,chr03,4150156,4150678
Gene_4581,chr03,4152439,4153552
Gene_4582,chr03,4154043,4154573
Gene_4583,chr03,4155021,4155835
Gene_4584,chr03,4156103,4158281
Gene_4585,chr03,4158508,4162275
Gene_4586,chr03,4162774,4164446
Gene_4587,chr03,4165310,4166841
Gene_4588,chr03,4167459,4168640
Gene_4589,chr03,4169168,4169874
Gene_4590,chr03,4170905,4172126
Gene_4591,chr03,4172299,4172830
Gene_4592,chr03,4174530,4177127
Gene_4593,chr03,4177184,4178006
Gene_4594,chr03,4178582,4180592
Gene_4595,chr03,4181900,4185381
Gene_4596,chr03,4187551,4187968
Gene_4597,chr03,4188365,4189691
Gene_4598,chr03,4190146,4191101
Gene_4599,chr03,4191693,4194120
Gene_4600,chr03,4194828,4197102
Gene_4601,chr03,4198865,4201439
Gene_4602,chr03,4201893,4202903
Gene_4603,chr03,4203198,4207001
Gene_4604,chr03,4214937,4216730
Gene_4605,chr03,4220072,4221152
Gene_4606,chr03,4222213,4225471
Gene_4607,chr03,4225977,4227260
Gene_4608,chr03,4228242,4231542
Gene_4609,chr03,4232341,4234545
Gene_4610,chr03,4235292,4235956
Gene_4611,chr03,4236453,4238136
Gene_4612,chr03,4238791,4240044
Gene_4613,chr03,4243544,4244720
Gene_4614,chr03,4245164,4246455
Gene_4615,chr03,4254422,4256269
Gene_4616,chr03,4269226,4273983
Gene_4617,chr03,4274937,4275874
Gene_4618,chr03,4276450,4281217
Gene_4619,chr03,4284081,4285645
Gene_4620,chr03,4289219,4290629
Gene_4621,chr03,4291472,4292177
Gene_4622,chr03,4293299,4295650
Gene_4623,chr03,4297142,4297616
Gene_4624,chr03,4298849,4299916
Gene_4625,chr03,4301043,4301810
Gene_4626,chr03,4302269,4303449
Gene_4627,chr03,4303678,4305543
Gene_4628,chr03,4306175,4307066
Gene_4629,chr03,4307902,4309680
Gene_4630,chr03,4312352,4313795
Gene_4631,chr03,4315415,4316400
Gene_4632,chr03,4318654,4320895
Gene_4633,chr03,4321644,4323390
Gene_4634,chr03,4325162,4326965
Gene_4635,chr03,4327971,4334295
Gene_4636,chr03,4334908,4339871
Gene_4637,chr03,4341348,4342020
Gene_4638,chr03,4343338,4344619
Gene_4639,chr03,4346081,4348085
Gene_4640,chr03,4349047,4349345
Gene_4641,chr03,4350091,4351537
Gene_4642,chr03,4353339,4354198
Gene_4643,chr03,4354370,4355221
Gene_4644,chr03,4355858,4356473
Gene_4645,chr03,4356831,4357692
Gene_4646,chr03,4360653,4365088
Gene_4647,chr03,4375143,4376855
Gene_4648,chr03,4377606,4379715
Gene_4649,chr03,4380115,4382816
Gene_4650,chr03,4383426,4384410
Gene_4651,chr03,4387138,4391236
Gene_4652,chr03,4393748,4395071
Gene_4653,chr03,4402496,4404407
Gene_4654,chr03,4405287,4407136
Gene_4655,chr03,4408144,4410012
Gene_4656,chr03,4410565,4412382
Gene_4657,chr03,4412782,4413463
Gene_4658,chr03,4413990,4416157
Gene_4659,chr03,4416918,4419594
Gene_4660,chr03,4419635,4420418
Gene_4661,chr03,4421095,4422538
Gene_4662,chr03,4423184,4425248
Gene_4663,chr03,4427839,4430557
Gene_4664,chr03,4430988,4432752
Gene_4665,chr03,4433254,4436037
Gene_4666,chr03,4437603,4438920
Gene_4667,chr03,4440416,4441861
Gene_4668,chr03,4443121,4446914
Gene_4669,chr03,4452226,4455828
Gene_4670,chr03,4456865,4457870
Gene_4671,chr03,4458234,4459380
Gene_4672,chr03,4459946,4460975
Gene_4673,chr03,4461634,4465094
Gene_4674,chr03,4465725,4469583
Gene_4675,chr03,4472530,4474609
Gene_4676,chr03,4476496,4477732
Gene_4677,chr03,4482814,4483941
Gene_4678,chr03,4485134,4486617
Gene_4679,chr03,4487232,4488462
Gene_4680,chr03,4489410,4491228
Gene_4681,chr03,4491763,4493584
Gene_4682,chr03,4493945,4494912
Gene_4683,chr03,4495271,4495343
Gene_4684,chr03,4497041,4498247
Gene_4685,chr03,4498827,4500237
Gene_4686,chr03,4500667,4501624
Gene_4687,chr03,4503389,4505462
Gene_4688,chr03,4505936,4506962
Gene_4689,chr03,4507710,4509784
Gene_4690,chr03,4511437,4514451
Gene_4691,chr03,4518154,4521600
Gene_4692,chr03,4523319,4528021
Gene_4693,chr03,4529060,4530979
Gene_4694,chr03,4531984,4534286
Gene_4695,chr03,4535264,4539917
Gene_4696,chr03,4542000,4543472
Gene_4697,chr03,4544048,4545304
Gene_4698,chr03,4545924,4548090
Gene_4699,chr03,4549160,4549769
Gene_4700,chr03,4550856,4554521
Gene_4701,chr03,4555038,4556304
Gene_4702,chr03,4559523,4563360
Gene_4703,chr03,4564374,4568996
Gene_4704,chr03,4574090,4576358
Gene_4705,chr03,4577274,4578310
Gene_4706,chr03,4579054,4580855
Gene_4707,chr03,4581552,4582193
Gene_4708,chr03,4583008,4585584
Gene_4709,chr03,4588989,4590529
Gene_4710,chr03,4592532,4593941
Gene_4711,chr03,4598866,4598939
Gene_4712,chr03,4599215,4599847
Gene_4713,chr03,4600055,4600747
Gene_4714,chr03,4601036,4601672
Gene_4715,chr03,4601775,4602616
Gene_4716,chr03,4603863,4606799
Gene_4717,chr03,4607589,4608868
Gene_4718,chr03,4609831,4610844
Gene_4719,chr03,4612283,4614497
Gene_4720,chr03,4614912,4615456
Gene_4721,chr03,4616013,4617723
Gene_4722,chr03,4618650,4622769
Gene_4723,chr03,4624336,4626443
Gene_4724,chr03,4626686,4631749
Gene_4725,chr03,4632159,4632954
Gene_4726,chr03,4633268,4635194
Gene_4727,chr03,4637468,4638172
Gene_4728,chr03,4640333,4641178
Gene_4729,chr03,4644004,4645027
Gene_4730,chr03,4648452,4651077
Gene_4731,chr03,4652654,4655711
Gene_4732,chr03,4658391,4663712
Gene_4733,chr03,4672325,4674599
Gene_4734,chr03,4677096,4679286
Gene_4735,chr03,4679351,4680424
Gene_4736,chr03,4680892,4681832
Gene_4737,chr03,4686332,4690110
Gene_4738,chr03,4691356,4693443
Gene_4739,chr03,4694250,4695306
Gene_4740,chr03,4695821,4697561
Gene_4741,chr03,4698226,4698997
Gene_4742,chr03,4699253,4700861
Gene_4743,chr03,4701883,4702682
Gene_4744,chr03,4704969,4707006
Gene_4745,chr03,4708184,4709448
Gene_4746,chr03,4709960,4713774
Gene_4747,chr03,4714638,4715667
Gene_4748,chr03,4718046,4722145
Gene_4749,chr03,4722952,4725499
Gene_4750,chr03,4726417,4727023
Gene_4751,chr03,4727352,4727847
Gene_4752,chr03,4728932,4730274
Gene_4753,chr03,4730369,4734465
Gene_4754,chr03,4735104,4739553
Gene_4755,chr03,4740626,4743188
Gene_4756,chr03,4743523,4744309
Gene_4757,chr03,4745327,4747423
Gene_4758,chr03,4750491,4756170
Gene_4759,chr03,4767785,4769419
Gene_4760,chr03,4770815,4771937
Gene_4761,chr03,4772358,4772951
Gene_4762,chr03,4773179,4774562
Gene_4763,chr03,4774997,4776671
Gene_4764,chr03,4777555,4779050
Gene_4765,chr03,4779661,4780153
Gene_4766,chr03,4780652,4781826
Gene_4767,chr03,4782402,4783434
Gene_4768,chr03,4783574,4784144
Gene_4769,chr03,4784974,4789273
Gene_4770,chr03,4818107,4819165
Gene_4771,chr03,4820701,4822059
Gene_4772,chr03,4822923,4825208
Gene_4773,chr03,4828575,4829622
Gene_4774,chr03,4833395,4835500
Gene_4775,chr03,4837330,4838347
Gene_4776,chr03,4841194,4844446
Gene_4777,chr03,4846356,4847283
Gene_4778,chr03,4854060,4856870
Gene_4779,chr03,4858043,4859474
Gene_4780,chr03,4860129,4860733
Gene_4781,chr03,4861373,4862713
Gene_4782,chr03,4865953,4867754
Gene_4783,chr03,4869253,4870098
Gene_4784,chr03,4870974,4872547
Gene_4785,chr03,4872892,4873436
Gene_4786,chr03,4873788,4874866
Gene_4787,chr03,4875289,4876654
Gene_4788,chr03,4877669,4877761
Gene_4789,chr03,4878466,4880209
Gene_4790,chr03,4892087,4892983
Gene_4791,chr03,4894633,4899406
Gene_4792,chr03,4900089,4901064
Gene_4793,chr03,4901512,4904255
Gene_4794,chr03,4904344,4906762
Gene_4795,chr03,4907613,4909950
Gene_4796,chr03,4910758,4911743
Gene_4797,chr03,4912862,4914977
Gene_4798,chr03,4921664,4922518
Gene_4799,chr03,4923074,4925614
Gene_4800,chr03,4928596,4929610
Gene_4801,chr03,4936138,4937803
Gene_4802,chr03,4940636,4942577
Gene_4803,chr03,4948231,4952899
Gene_4804,chr03,4954418,4955155
Gene_4805,chr03,4955904,4956969
Gene_4806,chr03,4957710,4958427
Gene_4807,chr03,4960796,4962703
Gene_4808,chr03,4963292,4964915
Gene_4809,chr03,4965369,4966011
Gene_4810,chr03,4968020,4968467
Gene_4811,chr03,4969119,4970204
Gene_4812,chr03,4970655,4973274
Gene_4813,chr03,4974832,4975812
Gene_4814,chr03,4983000,4985244
Gene_4815,chr03,4986002,4986685
Gene_4816,chr03,4987541,4989773
Gene_4817,chr03,4991754,4993846
Gene_4818,chr03,4994590,4996973
Gene_4819,chr03,4998152,4998884
Gene_4820,chr03,5005598,5007502
Gene_4821,chr03,5011863,5014365
Gene_4822,chr03,5015681,5017092
Gene_4823,chr03,5017919,5021736
Gene_4824,chr03,5024832,5026455
Gene_4825,chr03,5028553,5029753
Gene_4826,chr03,5031683,5032586
Gene_4827,chr03,5033053,5035433
Gene_4828,chr03,5036129,5039963
Gene_4829,chr03,5041614,5042817
Gene_4830,chr03,5043241,5046417
Gene_4831,chr03,5050838,5051791
Gene_4832,chr03,5054534,5055603
Gene_4833,chr03,5056312,5057949
Gene_4834,chr03,5058747,5059682
Gene_4835,chr03,5062134,5063243
Gene_4836,chr03,5064333,5071129
Gene_4837,chr03,5071989,5072461
Gene_4838,chr03,5073112,5075245
Gene_4839,chr03,5077085,5078935
Gene_4840,chr03,5079373,5080243
Gene_4841,chr03,5081420,5081906
Gene_4842,chr03,5082208,5084272
Gene_4843,chr03,5084321,5086083
Gene_4844,chr03,5086888,5088099
Gene_4845,chr03,5088597,5090615
Gene_4846,chr03,5091080,5094782
Gene_4847,chr03,5094928,5096117
Gene_4848,chr03,5096280,5100466
Gene_4849,chr03,5100909,5101251
Gene_4850,chr03,5101504,5102092
Gene_4851,chr03,5103606,5106125
Gene_4852,chr03,5107616,5108791
Gene_4853,chr03,5115425,5117150
Gene_4854,chr03,5118091,5119055
Gene_4855,chr03,5119317,5121025
Gene_4856,chr03,5123510,5124530
Gene_4857,chr03,5125320,5127858
Gene_4858,chr03,5128078,5129392
Gene_4859,chr03,5129863,5132060
Gene_4860,chr03,5143387,5144344
Gene_4861,chr03,5144883,5150789
Gene_4862,chr03,5151983,5161634
Gene_4863,chr03,5162162,5164025
Gene_4864,chr03,5165581,5167386
Gene_4865,chr03,5167981,5168847
Gene_4866,chr03,5170914,5171490
Gene_4867,chr03,5172553,5173078
Gene_4868,chr03,5173945,5177974
Gene_4869,chr03,5180163,5181584
Gene_4870,chr03,5182618,5184281
Gene_4871,chr03,5187456,5188697
Gene_4872,chr03,5189242,5190517
Gene_4873,chr03,5191761,5192832
Gene_4874,chr03,5193704,5194163
Gene_4875,chr03,5196869,5198288
Gene_4876,chr03,5198331,5199520
Gene_4877,chr03,5208465,5209125
Gene_4878,chr03,5209323,5211320
Gene_4879,chr03,5212075,5213007
Gene_4880,chr03,5215224,5217488
Gene_4881,chr03,5219005,5220374
Gene_4882,chr03,5220850,5221976
Gene_4883,chr03,5222452,5223695
Gene_4884,chr03,5224680,5225678
Gene_4885,chr03,5225940,5227710
Gene_4886,chr03,5229549,5229765
Gene_4887,chr03,5230072,5232382
Gene_4888,chr03,5233001,5233941
Gene_4889,chr03,5317570,5319159
Gene_4890,chr03,5319543,5320812
Gene_4891,chr03,5321903,5322322
Gene_4892,chr03,5323334,5323920
Gene_4893,chr03,5324972,5326406
Gene_4894,chr03,5328158,5329310
Gene_4895,chr03,5330285,5331356
Gene_4896,chr03,5332016,5332714
Gene_4897,chr03,5333007,5336316
Gene_4898,chr03,5363067,5364707
Gene_4899,chr03,5365602,5366759
Gene_4900,chr03,5369283,5370303
Gene_4901,chr03,5370616,5371836
Gene_4902,chr03,5372320,5373390
Gene_4903,chr03,5375789,5377116
Gene_4904,chr03,5379507,5380629
Gene_4905,chr03,5381879,5382329
Gene_4906,chr03,5413666,5414695
Gene_4907,chr03,5416463,5417546
Gene_4908,chr03,5418081,5418600
Gene_4909,chr03,5419615,5421199
Gene_4910,chr03,5423401,5424764
Gene_4911,chr03,5424896,5426452
Gene_4912,chr03,5427345,5428929
Gene_4913,chr03,5429466,5431416
Gene_4914,chr03,5432417,5434549
Gene_4915,chr03,5434841,5436268
Gene_4916,chr03,5437228,5438984
Gene_4917,chr03,5439901,5442321
Gene_4918,chr03,5442932,5446342
Gene_4919,chr03,5447247,5451105
Gene_4920,chr03,5452108,5453691
Gene_4921,chr03,5456507,5458390
Gene_4922,chr03,5458914,5460398
Gene_4923,chr03,5461083,5461577
Gene_4924,chr03,5462352,5464263
Gene_4925,chr03,5465039,5465684
Gene_4926,chr03,5466144,5468520
Gene_4927,chr03,5477456,5479934
Gene_4928,chr03,5480556,5481573
Gene_4929,chr03,5482570,5483674
Gene_4930,chr03,5486349,5488425
Gene_4931,chr03,5490456,5494590
Gene_4932,chr03,5497610,5499766
Gene_4933,chr03,5501934,5502414
Gene_4934,chr03,5502595,5505081
Gene_4935,chr03,5505748,5506083
Gene_4936,chr03,5506849,5507276
Gene_4937,chr03,5509079,5511721
Gene_4938,chr03,5512800,5515006
Gene_4939,chr03,5515935,5517247
Gene_4940,chr03,5519821,5521688
Gene_4941,chr03,5522620,5524341
Gene_4942,chr03,5525469,5526697
Gene_4943,chr03,5527735,5529361
Gene_4944,chr03,5529598,5530450
Gene_4945,chr03,5531354,5533861
Gene_4946,chr03,5535601,5538075
Gene_4947,chr03,5538510,5540790
Gene_4948,chr03,5542140,5543202
Gene_4949,chr03,5544620,5545982
Gene_4950,chr03,5547034,5548722
Gene_4951,chr03,5549164,5550470
Gene_4952,chr03,5550783,5551614
Gene_4953,chr03,5551893,5553348
Gene_4954,chr03,5553422,5560483
Gene_4955,chr03,5561971,5562896
Gene_4956,chr03,5721869,5723249
Gene_4957,chr03,5724754,5725576
Gene_4958,chr03,5726106,5728439
Gene_4959,chr03,5732034,5733744
Gene_4960,chr03,5735394,5736415
Gene_4961,chr03,5737549,5741038
Gene_4962,chr03,5741897,5743340
Gene_4963,chr03,5743759,5745307
Gene_4964,chr03,5746171,5747064
Gene_4965,chr03,5747227,5747299
Gene_4966,chr03,5747520,5748087
Gene_4967,chr03,5748254,5750198
Gene_4968,chr03,5750595,5750954
Gene_4969,chr03,5752183,5752651
Gene_4970,chr03,5752802,5753915
Gene_4971,chr03,5754670,5756031
Gene_4972,chr03,5758438,5760295
Gene_4973,chr03,5762210,5764233
Gene_4974,chr03,5772348,5774824
Gene_4975,chr03,5776135,5777242
Gene_4976,chr03,5778990,5780888
Gene_4977,chr03,5782057,5785588
Gene_4978,chr03,5787186,5792124
Gene_4979,chr03,5793637,5795504
Gene_4980,chr03,5808676,5815852
Gene_4981,chr03,5816359,5816761
Gene_4982,chr03,5818127,5821074
Gene_4983,chr03,5823153,5826802
Gene_4984,chr03,5827141,5828574
Gene_4985,chr03,5829445,5831071
Gene_4986,chr03,5831502,5836231
Gene_4987,chr03,5836868,5837689
Gene_4988,chr03,5838879,5841865
Gene_4989,chr03,5848840,5849136
Gene_4990,chr03,5849693,5850806
Gene_4991,chr03,5852090,5852708
Gene_4992,chr03,5853194,5854511
Gene_4993,chr03,5859752,5861482
Gene_4994,chr03,5862452,5863060
Gene_4995,chr03,5863132,5865411
Gene_4996,chr03,5868427,5870314
Gene_4997,chr03,5870382,5871640
Gene_4998,chr03,5871815,5873544
Gene_4999,chr03,5874108,5875175
Gene_5000,chr03,5891856,5895023
Gene_5001,chr03,5896525,5903872
Gene_5002,chr03,5904804,5906120
Gene_5003,chr03,6001893,6004773
Gene_5004,chr03,6005405,6007146
Gene_5005,chr03,6069933,6070611
Gene_5006,chr03,6070649,6071750
Gene_5007,chr03,6072221,6072908
Gene_5008,chr03,6073364,6076559
Gene_5009,chr03,6076769,6078006
Gene_5010,chr03,6078297,6079302
Gene_5011,chr03,6079919,6080810
Gene_5012,chr03,6081592,6083008
Gene_5013,chr03,6105828,6111577
Gene_5014,chr03,6111640,6112194
Gene_5015,chr03,6112370,6115823
Gene_5016,chr03,6117941,6119588
Gene_5017,chr03,6122946,6124050
Gene_5018,chr03,6164015,6164775
Gene_5019,chr03,6165143,6166258
Gene_5020,chr03,6167063,6168316
Gene_5021,chr03,6169514,6170185
Gene_5022,chr03,6173035,6174313
Gene_5023,chr03,6185114,6187060
Gene_5024,chr03,6188055,6190429
Gene_5025,chr04,440,1384
Gene_5026,chr04,4230,6126
Gene_5027,chr04,7421,9915
Gene_5028,chr04,87391,89063
Gene_5029,chr04,89957,91462
Gene_5030,chr04,93918,94572
Gene_5031,chr04,96698,97490
Gene_5032,chr04,97579,98611
Gene_5033,chr04,99607,100104
Gene_5034,chr04,101049,103270
Gene_5035,chr04,104498,105896
Gene_5036,chr04,106723,107354
Gene_5037,chr04,108769,109739
Gene_5038,chr04,110220,111461
Gene_5039,chr04,112086,113089
Gene_5040,chr04,113567,114862
Gene_5041,chr04,118407,119718
Gene_5042,chr04,122879,123335
Gene_5043,chr04,125148,126135
Gene_5044,chr04,127794,128412
Gene_5045,chr04,128937,129921
Gene_5046,chr04,130593,131115
Gene_5047,chr04,133073,136677
Gene_5048,chr04,137083,137754
Gene_5049,chr04,138198,139781
Gene_5050,chr04,139891,141028
Gene_5051,chr04,141367,142816
Gene_5052,chr04,143049,143519
Gene_5053,chr04,144712,145794
Gene_5054,chr04,146321,149175
Gene_5055,chr04,151063,152086
Gene_5056,chr04,154542,155776
Gene_5057,chr04,156240,158057
